id_transaccion,id_cliente,fecha_compra,producto,categoria_producto,precio_unitario,cantidad,importe_total,metodo_pago,coste_envio,coste_fabricacion
256,4352,2024-11-05,HP Spectre x360,Portátiles,1181.44,3,3544.32,bizum,17.43,871.91
257,2079,2023-01-12,Garmin Forerunner 255,Relojes inteligentes,231.25,2,462.5,paypal,11.96,112.96
258,3102,2023-02-01,Dell XPS 13,Portátiles,2186.56,1,2186.56,paypal,9.67,1557.12
259,908,2024-12-07,Samsung Galaxy Watch 6,Relojes inteligentes,519.23,1,519.23,tarjeta,5.81,297.25
260,3366,2024-10-26,Garmin Forerunner 255,Relojes inteligentes,374.63,1,374.63,bizum,7.98,163.03
261,3654,2023-08-08,iPhone 15,Móviles,917.11,4,3668.44,tarjeta,15.54,490.18
262,807,2024-11-11,OnePlus 11,Móviles,373.17,1,373.17,bizum,5.65,189.79
263,2083,2024-02-06,Asus ZenBook 14,Portátiles,949.08,1,949.08,paypal,11.51,586.5
264,501,2024-11-04,Powerbank Anker 20000 mAh,Accesorios,21.63,2,43.26,tarjeta,4.77,6.32
265,2100,2024-01-17,Samsung Galaxy S23,Móviles,1449.13,1,1449.13,transferencia,11.67,884.41
266,4423,2023-12-13,Dell XPS 13,Portátiles,995.44,1,995.44,tarjeta,16.21,654.48
267,1342,2024-05-18,Ratón Logitech MX Master 3,Accesorios,71.9,2,143.8,transferencia,8.35,20.06
268,2845,2024-10-26,Garmin Forerunner 255,Relojes inteligentes,588.63,1,588.63,transferencia,9.85,327.25
269,2252,2023-05-06,OnePlus 11,Móviles,576.78,1,576.78,transferencia,6.94,366.7
270,130,2024-10-17,Apple Watch Series 9,Relojes inteligentes,363.62,4,1454.48,paypal,7.09,216.59
271,1870,2023-08-13,Asus ZenBook 14,Portátiles,1993.93,4,7975.72,transferencia,17.8,1244.01
272,3142,2023-11-22,Samsung Galaxy Watch 6,Relojes inteligentes,296.56,1,296.56,tarjeta,4.84,138.64
273,3103,2024-09-13,OnePlus 11,Móviles,904.68,3,2714.04,bizum,9.03,539.47
274,3897,2023-02-25,Xiaomi 13,Móviles,502.73,3,1508.19,tarjeta,12.78,323.33
275,3052,2023-09-10,iPhone 15,Móviles,1063.2,2,2126.4,tarjeta,10.26,596.63
276,3267,2024-09-15,Xiaomi 13,Móviles,921.76,4,3687.04,bizum,6.53,501.07
277,1078,2024-05-22,Auriculares Sony WH-1000XM5,Accesorios,69.36,2,138.72,bizum,3.09,24.09
278,2402,2023-12-16,iPhone 15,Móviles,859.04,1,859.04,tarjeta,6.35,547.67
279,4195,2023-11-03,iPhone 15,Móviles,496.28,1,496.28,transferencia,8.04,253.17
280,1753,2023-05-27,Samsung Galaxy Watch 6,Relojes inteligentes,489.92,2,979.84,bizum,9.15,204.16
281,2234,2024-12-01,Xiaomi 13,Móviles,315.14,2,630.28,bizum,11.35,218.25
282,4532,2023-09-24,iPhone 15,Móviles,596.58,4,2386.32,paypal,14.19,350.1
283,336,2023-02-18,Teclado Keychron K6,Accesorios,240.53,1,240.53,tarjeta,3.01,84.94
284,1122,2023-09-18,iPhone 15,Móviles,1233.58,3,3700.74,bizum,12.88,662.04
285,3341,2023-10-11,Fitbit Versa 4,Relojes inteligentes,645.23,4,2580.92,tarjeta,8.09,282.9
286,2435,2023-01-04,Fitbit Versa 4,Relojes inteligentes,515.04,3,1545.12,paypal,10.26,214.2
287,1116,2023-09-11,Samsung Galaxy S23,Móviles,694.92,1,694.92,transferencia,7.15,459.44
288,2816,2024-04-16,MacBook Air M2,Portátiles,2177.7,1,2177.7,tarjeta,24.48,1430.83
289,1760,2024-06-16,Cargador inalámbrico Belkin,Accesorios,231.25,4,925.0,bizum,7.03,72.44
290,3330,2024-07-04,Auriculares Sony WH-1000XM5,Accesorios,125.09,1,125.09,bizum,12.27,44.88
291,786,2024-05-13,Powerbank Anker 20000 mAh,Accesorios,234.45,3,703.35,paypal,7.76,93.67
292,3016,2024-09-22,Xiaomi 13,Móviles,931.15,2,1862.3,transferencia,14.91,487.15
293,191,2024-03-04,Samsung Galaxy Watch 6,Relojes inteligentes,559.31,2,1118.62,transferencia,9.39,309.84
294,1067,2024-03-25,Asus ZenBook 14,Portátiles,1498.33,2,2996.66,bizum,16.5,1138.88
295,4833,2024-06-10,Samsung Galaxy Watch 6,Relojes inteligentes,544.51,3,1633.53,paypal,6.05,261.57
296,760,2023-07-20,Ratón Logitech MX Master 3,Accesorios,255.02,2,510.04,bizum,10.68,60.74
297,2999,2023-01-10,Auriculares Sony WH-1000XM5,Accesorios,74.11,4,296.44,transferencia,5.83,28.66
298,2161,2024-11-27,Samsung Galaxy S23,Móviles,560.06,4,2240.24,paypal,11.73,349.01
299,3082,2024-10-22,Lenovo ThinkPad X1 Carbon,Portátiles,2254.29,4,9017.16,paypal,11.24,1463.01
300,88,2024-07-03,Samsung Galaxy Watch 6,Relojes inteligentes,651.26,1,651.26,bizum,7.04,349.29
301,39,2024-10-19,OnePlus 11,Móviles,440.17,2,880.34,transferencia,10.56,291.8
302,2157,2024-11-08,Ratón Logitech MX Master 3,Accesorios,267.74,1,267.74,tarjeta,3.1,60.88
303,2578,2023-04-25,Samsung Galaxy S23,Móviles,1130.71,1,1130.71,paypal,11.67,727.32
304,2100,2023-10-23,MacBook Air M2,Portátiles,1890.67,2,3781.34,paypal,20.94,1204.85
305,4077,2023-05-11,Lenovo ThinkPad X1 Carbon,Portátiles,1121.18,2,2242.36,transferencia,24.91,739.74
306,701,2024-10-12,Google Pixel 8,Móviles,407.53,2,815.06,tarjeta,6.1,260.75
307,2968,2023-05-02,Fitbit Versa 4,Relojes inteligentes,206.33,2,412.66,tarjeta,7.71,103.09
308,3941,2024-03-15,Auriculares Sony WH-1000XM5,Accesorios,180.32,1,180.32,bizum,9.46,43.56
309,1263,2024-11-21,Samsung Galaxy S23,Móviles,1179.56,2,2359.12,tarjeta,11.02,641.68
310,288,2024-01-27,Auriculares Sony WH-1000XM5,Accesorios,151.12,1,151.12,tarjeta,4.13,55.53
311,3181,2023-12-15,OnePlus 11,Móviles,456.2,3,1368.6,tarjeta,10.68,254.99
312,4266,2024-11-14,Asus ZenBook 14,Portátiles,1917.95,1,1917.95,paypal,19.33,1337.99
313,1613,2024-12-18,Ratón Logitech MX Master 3,Accesorios,85.58,4,342.32,paypal,7.57,20.65
314,4675,2024-11-15,Xiaomi 13,Móviles,820.44,1,820.44,transferencia,11.54,508.47
315,4978,2024-06-18,Asus ZenBook 14,Portátiles,850.42,1,850.42,paypal,17.18,614.21
316,2182,2024-05-02,Lenovo ThinkPad X1 Carbon,Portátiles,1316.93,1,1316.93,transferencia,22.48,847.13
317,2167,2023-11-11,Google Pixel 8,Móviles,1120.48,2,2240.96,transferencia,9.81,762.72
318,2271,2023-02-27,MacBook Air M2,Portátiles,2484.15,2,4968.3,transferencia,10.41,1722.87
319,3199,2024-01-03,Apple Watch Series 9,Relojes inteligentes,526.6,2,1053.2,transferencia,10.97,291.44
320,2396,2024-05-27,Fitbit Versa 4,Relojes inteligentes,558.82,1,558.82,paypal,8.12,299.37
321,1475,2024-01-11,Ratón Logitech MX Master 3,Accesorios,109.54,1,109.54,bizum,9.24,23.47
322,613,2024-10-27,Asus ZenBook 14,Portátiles,1417.54,2,2835.08,bizum,9.32,1052.75
323,2381,2023-05-21,Samsung Galaxy Watch 6,Relojes inteligentes,656.97,4,2627.88,paypal,8.11,365.26
324,505,2024-01-17,Apple Watch Series 9,Relojes inteligentes,257.61,1,257.61,transferencia,5.66,114.32
325,3638,2024-11-18,Samsung Galaxy S23,Móviles,833.93,1,833.93,tarjeta,9.22,492.7
326,3669,2024-06-02,Google Pixel 8,Móviles,1205.96,2,2411.92,tarjeta,11.97,842.97
327,1907,2024-12-05,Teclado Keychron K6,Accesorios,207.69,1,207.69,tarjeta,5.9,64.53
328,2089,2024-02-09,Ratón Logitech MX Master 3,Accesorios,73.05,1,73.05,paypal,8.4,16.46
329,1925,2024-01-16,HP Spectre x360,Portátiles,853.35,1,853.35,bizum,13.64,662.91
330,1968,2023-10-17,Auriculares Sony WH-1000XM5,Accesorios,213.19,1,213.19,paypal,5.37,76.51
331,1471,2024-09-14,Google Pixel 8,Móviles,397.82,1,397.82,transferencia,7.86,260.93
332,3200,2023-11-21,Huawei Watch GT 4,Relojes inteligentes,255.86,1,255.86,bizum,3.77,125.15
333,2452,2024-04-02,Apple Watch Series 9,Relojes inteligentes,388.36,1,388.36,transferencia,11.18,162.45
334,4576,2024-02-08,Xiaomi 13,Móviles,452.15,1,452.15,bizum,14.01,305.12
335,132,2023-09-11,MacBook Air M2,Portátiles,1526.38,4,6105.52,transferencia,11.21,1182.05
336,4651,2024-04-22,Garmin Forerunner 255,Relojes inteligentes,267.27,1,267.27,bizum,9.34,158.21
337,712,2024-06-22,Apple Watch Series 9,Relojes inteligentes,291.6,1,291.6,tarjeta,5.74,172.27
338,1898,2024-07-04,Samsung Galaxy S23,Móviles,1112.79,2,2225.58,bizum,11.9,615.27
339,432,2024-12-14,iPhone 15,Móviles,688.44,2,1376.88,paypal,9.04,444.34
340,2769,2024-04-11,Google Pixel 8,Móviles,1444.68,2,2889.36,bizum,7.69,825.96
341,2081,2024-11-12,Auriculares Sony WH-1000XM5,Accesorios,271.2,2,542.4,transferencia,6.98,57.35
342,4540,2023-09-11,Xiaomi 13,Móviles,340.06,1,340.06,bizum,14.78,191.46
343,1512,2024-01-02,Ratón Logitech MX Master 3,Accesorios,53.41,1,53.41,transferencia,4.65,19.15
344,3567,2024-01-02,Cargador inalámbrico Belkin,Accesorios,65.11,3,195.33,tarjeta,3.63,24.59
345,189,2023-09-18,Teclado Keychron K6,Accesorios,96.28,1,96.28,bizum,4.54,30.72
346,1871,2023-11-24,Google Pixel 8,Móviles,403.69,3,1211.07,paypal,10.39,226.56
347,2366,2024-08-17,MacBook Air M2,Portátiles,1311.07,2,2622.14,transferencia,23.0,986.27
348,4287,2024-05-18,OnePlus 11,Móviles,1406.24,2,2812.48,transferencia,7.0,735.84
349,4186,2024-08-13,Auriculares Sony WH-1000XM5,Accesorios,134.93,3,404.79,tarjeta,9.03,44.37
350,4315,2024-02-07,Ratón Logitech MX Master 3,Accesorios,153.53,1,153.53,bizum,5.16,58.35
351,3139,2024-09-13,Cargador inalámbrico Belkin,Accesorios,112.58,1,112.58,bizum,8.29,25.63
352,1766,2024-06-24,HP Spectre x360,Portátiles,1683.62,2,3367.24,bizum,13.04,1269.87
353,2086,2024-11-19,Powerbank Anker 20000 mAh,Accesorios,139.78,3,419.34,tarjeta,3.01,27.96
354,1224,2024-12-04,Google Pixel 8,Móviles,1067.74,1,1067.74,tarjeta,8.98,741.19
355,2610,2023-09-22,Apple Watch Series 9,Relojes inteligentes,435.56,1,435.56,bizum,8.01,245.15
356,3407,2024-05-24,Apple Watch Series 9,Relojes inteligentes,227.58,4,910.32,bizum,10.36,105.35
357,2135,2023-01-11,Huawei Watch GT 4,Relojes inteligentes,655.32,2,1310.64,bizum,8.37,327.86
358,4980,2023-09-03,Google Pixel 8,Móviles,729.56,4,2918.24,tarjeta,8.31,498.45
359,3332,2023-01-11,Apple Watch Series 9,Relojes inteligentes,602.33,4,2409.32,transferencia,7.25,270.68
360,176,2024-11-02,Cargador inalámbrico Belkin,Accesorios,289.98,4,1159.92,bizum,2.86,58.87
361,2946,2024-01-12,Samsung Galaxy Watch 6,Relojes inteligentes,505.98,1,505.98,transferencia,7.74,258.33
362,3504,2023-01-03,Huawei Watch GT 4,Relojes inteligentes,236.26,2,472.52,tarjeta,9.78,100.9
363,4760,2024-03-17,Auriculares Sony WH-1000XM5,Accesorios,119.63,4,478.52,bizum,4.97,47.51
364,1742,2023-04-11,Lenovo ThinkPad X1 Carbon,Portátiles,1217.32,1,1217.32,paypal,9.77,948.64
365,702,2024-05-19,Samsung Galaxy Watch 6,Relojes inteligentes,262.58,2,525.16,tarjeta,8.61,118.85
366,3045,2024-08-27,Teclado Keychron K6,Accesorios,227.33,4,909.32,tarjeta,6.25,77.57
367,336,2024-01-10,Huawei Watch GT 4,Relojes inteligentes,575.43,1,575.43,transferencia,6.26,288.91
368,575,2023-03-13,Ratón Logitech MX Master 3,Accesorios,292.16,2,584.32,bizum,5.22,67.11
369,1962,2023-10-14,Apple Watch Series 9,Relojes inteligentes,416.01,2,832.02,bizum,8.97,227.55
370,220,2023-01-22,Samsung Galaxy S23,Móviles,1311.82,4,5247.28,transferencia,10.55,663.8
371,66,2023-01-02,Huawei Watch GT 4,Relojes inteligentes,300.0,2,600.0,paypal,5.83,130.0
372,3852,2024-02-16,HP Spectre x360,Portátiles,1529.59,1,1529.59,transferencia,14.68,1210.05
373,3174,2024-07-19,Samsung Galaxy Watch 6,Relojes inteligentes,268.48,1,268.48,tarjeta,9.97,135.81
374,1165,2024-11-23,Apple Watch Series 9,Relojes inteligentes,243.21,1,243.21,paypal,7.71,108.1
375,4876,2023-09-12,Google Pixel 8,Móviles,1444.94,2,2889.88,transferencia,11.9,989.48
376,3303,2024-05-11,Auriculares Sony WH-1000XM5,Accesorios,110.84,3,332.52,tarjeta,5.48,22.81
377,4853,2024-07-13,Huawei Watch GT 4,Relojes inteligentes,374.76,1,374.76,transferencia,8.98,184.68
378,4786,2024-07-24,OnePlus 11,Móviles,1311.32,1,1311.32,bizum,16.57,833.55
379,3432,2024-09-01,HP Spectre x360,Portátiles,1055.68,4,4222.72,transferencia,24.72,695.97
380,2605,2024-12-18,Samsung Galaxy Watch 6,Relojes inteligentes,509.58,1,509.58,bizum,7.1,231.18
381,2447,2024-12-12,OnePlus 11,Móviles,1106.92,2,2213.84,transferencia,5.26,617.54
382,1367,2024-09-21,MacBook Air M2,Portátiles,1688.74,3,5066.22,bizum,19.88,1191.17
383,2335,2024-04-16,Powerbank Anker 20000 mAh,Accesorios,187.93,2,375.86,paypal,3.9,46.35
384,3492,2023-09-01,HP Spectre x360,Portátiles,1008.02,4,4032.08,tarjeta,10.2,654.94
385,3724,2023-01-18,Apple Watch Series 9,Relojes inteligentes,176.81,2,353.62,transferencia,11.31,79.08
386,4999,2024-10-05,Apple Watch Series 9,Relojes inteligentes,437.23,2,874.46,transferencia,8.11,204.23
387,1762,2024-04-22,Samsung Galaxy S23,Móviles,784.43,2,1568.86,tarjeta,14.27,514.26
388,4237,2023-10-17,Samsung Galaxy Watch 6,Relojes inteligentes,522.37,2,1044.74,tarjeta,8.93,285.39
389,1719,2024-08-10,OnePlus 11,Móviles,512.66,1,512.66,paypal,17.44,314.38
390,655,2023-11-06,Asus ZenBook 14,Portátiles,1529.18,3,4587.54,paypal,6.74,934.11
391,3973,2024-02-08,Asus ZenBook 14,Portátiles,1892.67,3,5678.01,paypal,21.8,1337.58
392,1290,2024-05-16,Ratón Logitech MX Master 3,Accesorios,141.33,2,282.66,paypal,4.44,56.3
393,1360,2024-11-04,HP Spectre x360,Portátiles,1079.76,1,1079.76,tarjeta,10.1,777.02
394,1199,2023-03-02,Garmin Forerunner 255,Relojes inteligentes,672.13,2,1344.26,bizum,10.09,333.63
395,2910,2023-11-16,Huawei Watch GT 4,Relojes inteligentes,660.8,1,660.8,bizum,5.43,267.75
396,2826,2024-12-12,Dell XPS 13,Portátiles,1792.85,2,3585.7,paypal,15.84,1221.72
397,3401,2024-06-15,Xiaomi 13,Móviles,1329.14,4,5316.56,bizum,6.38,837.33
398,2416,2024-12-15,Lenovo ThinkPad X1 Carbon,Portátiles,1807.46,1,1807.46,bizum,16.24,1356.21
399,369,2023-12-22,Fitbit Versa 4,Relojes inteligentes,178.2,3,534.6,tarjeta,6.22,87.09
400,60,2023-06-11,iPhone 15,Móviles,1358.35,1,1358.35,bizum,11.39,851.86
401,1513,2023-06-12,Samsung Galaxy Watch 6,Relojes inteligentes,280.46,1,280.46,tarjeta,10.53,125.36
402,2570,2024-11-15,Powerbank Anker 20000 mAh,Accesorios,154.85,1,154.85,paypal,3.24,48.95
403,3895,2023-10-08,OnePlus 11,Móviles,796.96,1,796.96,bizum,8.33,515.71
404,569,2023-03-11,iPhone 15,Móviles,495.75,2,991.5,paypal,9.95,320.14
405,3800,2023-06-24,HP Spectre x360,Portátiles,844.8,3,2534.4,tarjeta,24.76,672.54
406,1439,2024-02-03,Huawei Watch GT 4,Relojes inteligentes,164.46,1,164.46,tarjeta,9.47,75.07
407,2769,2023-07-17,Garmin Forerunner 255,Relojes inteligentes,198.45,1,198.45,paypal,12.14,89.02
408,1438,2024-09-17,MacBook Air M2,Portátiles,1821.07,1,1821.07,tarjeta,18.96,1384.49
409,2821,2024-06-24,Garmin Forerunner 255,Relojes inteligentes,259.81,2,519.62,paypal,7.0,115.08
410,4558,2023-02-13,MacBook Air M2,Portátiles,1109.9,4,4439.6,tarjeta,21.97,853.3
411,1243,2024-12-23,Apple Watch Series 9,Relojes inteligentes,190.74,4,762.96,tarjeta,8.49,89.25
412,1060,2024-01-13,Asus ZenBook 14,Portátiles,2182.58,1,2182.58,paypal,8.66,1633.69
413,4950,2024-04-08,Auriculares Sony WH-1000XM5,Accesorios,165.09,1,165.09,transferencia,4.48,57.82
414,2515,2023-12-04,iPhone 15,Móviles,1199.03,2,2398.06,tarjeta,12.23,676.29
415,1548,2024-12-08,HP Spectre x360,Portátiles,1015.09,1,1015.09,paypal,17.86,614.79
416,2097,2024-05-27,OnePlus 11,Móviles,980.77,2,1961.54,paypal,10.5,602.3
417,3613,2024-03-08,Huawei Watch GT 4,Relojes inteligentes,310.49,1,310.49,paypal,11.07,140.5
418,9,2023-02-27,Teclado Keychron K6,Accesorios,165.05,1,165.05,bizum,9.28,63.1
419,4302,2023-10-12,HP Spectre x360,Portátiles,1701.04,1,1701.04,paypal,22.9,1063.1
420,703,2024-11-17,Powerbank Anker 20000 mAh,Accesorios,138.54,1,138.54,paypal,4.96,55.29
421,592,2024-07-10,Garmin Forerunner 255,Relojes inteligentes,350.07,1,350.07,tarjeta,6.45,201.98
422,4011,2024-07-02,Huawei Watch GT 4,Relojes inteligentes,271.36,3,814.08,tarjeta,7.23,152.11
423,895,2024-05-06,Asus ZenBook 14,Portátiles,1859.54,1,1859.54,transferencia,8.69,1246.17
424,4275,2023-01-21,Google Pixel 8,Móviles,1339.34,1,1339.34,transferencia,6.82,759.76
425,319,2024-07-10,iPhone 15,Móviles,638.48,1,638.48,tarjeta,16.2,363.69
426,1376,2023-05-09,iPhone 15,Móviles,952.72,1,952.72,paypal,7.37,484.91
427,1221,2024-05-25,HP Spectre x360,Portátiles,1010.28,1,1010.28,tarjeta,24.97,634.2
428,3170,2023-08-27,Google Pixel 8,Móviles,1264.53,1,1264.53,paypal,18.73,711.88
429,1871,2023-12-14,Teclado Keychron K6,Accesorios,58.28,4,233.12,bizum,3.27,19.02
430,1377,2024-12-18,Powerbank Anker 20000 mAh,Accesorios,264.88,4,1059.52,transferencia,3.77,69.41
431,3332,2024-09-07,Xiaomi 13,Móviles,307.37,3,922.11,bizum,13.61,154.28
432,4427,2024-12-22,Apple Watch Series 9,Relojes inteligentes,289.62,4,1158.48,tarjeta,8.62,151.01
433,3006,2024-08-12,MacBook Air M2,Portátiles,1164.32,3,3492.96,paypal,30.46,865.18
434,4475,2024-11-19,Xiaomi 13,Móviles,812.63,1,812.63,paypal,11.67,423.33
435,4619,2023-05-26,Asus ZenBook 14,Portátiles,1837.81,1,1837.81,tarjeta,11.94,1260.59
436,2486,2024-01-04,Google Pixel 8,Móviles,833.6,3,2500.8,bizum,10.46,532.54
437,994,2024-12-02,Dell XPS 13,Portátiles,1397.31,1,1397.31,bizum,20.05,972.37
438,3910,2023-07-23,Fitbit Versa 4,Relojes inteligentes,195.51,2,391.02,tarjeta,10.85,111.29
439,3608,2024-03-26,Fitbit Versa 4,Relojes inteligentes,278.91,1,278.91,tarjeta,7.44,124.16
440,4597,2024-11-25,Ratón Logitech MX Master 3,Accesorios,213.92,4,855.68,transferencia,7.78,67.26
441,3749,2024-03-14,Xiaomi 13,Móviles,973.71,1,973.71,tarjeta,8.88,579.07
442,3568,2024-10-11,Ratón Logitech MX Master 3,Accesorios,236.1,2,472.2,transferencia,6.82,80.29
443,925,2023-10-11,Asus ZenBook 14,Portátiles,1449.29,2,2898.58,transferencia,10.76,899.53
444,4756,2024-12-22,Auriculares Sony WH-1000XM5,Accesorios,230.19,1,230.19,paypal,7.39,56.32
445,2428,2024-08-24,Powerbank Anker 20000 mAh,Accesorios,94.49,1,94.49,paypal,4.98,22.37
446,3805,2024-08-07,Powerbank Anker 20000 mAh,Accesorios,194.45,4,777.8,transferencia,11.27,54.72
447,247,2023-02-01,OnePlus 11,Móviles,1344.94,1,1344.94,bizum,8.75,700.32
448,2479,2023-09-11,Fitbit Versa 4,Relojes inteligentes,211.71,1,211.71,paypal,10.65,102.9
449,2252,2023-12-12,Samsung Galaxy S23,Móviles,759.97,1,759.97,transferencia,12.03,451.53
450,1553,2023-05-26,Fitbit Versa 4,Relojes inteligentes,359.37,2,718.74,transferencia,11.19,186.16
451,4646,2023-03-14,Garmin Forerunner 255,Relojes inteligentes,321.82,3,965.46,tarjeta,9.72,171.48
452,880,2023-05-21,Powerbank Anker 20000 mAh,Accesorios,211.81,3,635.43,bizum,5.18,51.78
453,4603,2023-09-17,Samsung Galaxy Watch 6,Relojes inteligentes,416.26,3,1248.78,paypal,8.52,204.49
454,4447,2024-09-04,MacBook Air M2,Portátiles,908.23,2,1816.46,paypal,10.89,721.5
455,3866,2024-03-12,Samsung Galaxy Watch 6,Relojes inteligentes,169.71,4,678.84,paypal,6.86,72.28
456,790,2024-08-04,iPhone 15,Móviles,812.21,3,2436.63,transferencia,14.44,503.57
457,125,2024-06-04,Apple Watch Series 9,Relojes inteligentes,151.86,2,303.72,transferencia,10.25,73.82
458,4970,2024-12-21,Samsung Galaxy Watch 6,Relojes inteligentes,434.15,2,868.3,paypal,6.66,197.02
459,969,2023-01-14,Huawei Watch GT 4,Relojes inteligentes,405.02,4,1620.08,paypal,8.49,199.9
460,3255,2024-06-03,Samsung Galaxy S23,Móviles,806.79,1,806.79,bizum,12.23,518.15
461,4080,2023-06-21,Fitbit Versa 4,Relojes inteligentes,611.78,2,1223.56,transferencia,5.79,254.53
462,121,2024-09-04,Fitbit Versa 4,Relojes inteligentes,347.08,1,347.08,paypal,5.37,179.03
463,21,2024-03-12,Apple Watch Series 9,Relojes inteligentes,352.72,3,1058.16,bizum,7.21,191.51
464,66,2023-05-23,Xiaomi 13,Móviles,745.85,3,2237.55,paypal,10.43,411.09
465,4090,2023-12-26,Powerbank Anker 20000 mAh,Accesorios,17.09,2,34.18,paypal,3.63,4.24
466,3315,2024-05-10,Ratón Logitech MX Master 3,Accesorios,186.22,1,186.22,paypal,7.35,47.5
467,3865,2024-09-17,Dell XPS 13,Portátiles,1900.93,1,1900.93,paypal,18.39,1184.55
468,677,2024-09-23,Lenovo ThinkPad X1 Carbon,Portátiles,2174.15,1,2174.15,tarjeta,13.01,1575.22
469,4598,2023-12-25,Teclado Keychron K6,Accesorios,238.12,3,714.36,tarjeta,4.04,77.48
470,2259,2024-01-23,Fitbit Versa 4,Relojes inteligentes,257.82,2,515.64,paypal,11.28,118.21
471,417,2023-11-18,MacBook Air M2,Portátiles,1410.01,2,2820.02,paypal,12.84,1110.64
472,775,2024-06-14,Powerbank Anker 20000 mAh,Accesorios,85.76,2,171.52,tarjeta,4.31,26.27
473,3323,2024-04-20,Auriculares Sony WH-1000XM5,Accesorios,242.31,1,242.31,tarjeta,5.23,56.24
474,485,2023-06-07,Garmin Forerunner 255,Relojes inteligentes,638.7,1,638.7,paypal,7.45,315.96
475,4274,2024-10-27,Samsung Galaxy Watch 6,Relojes inteligentes,236.7,3,710.1,tarjeta,11.64,111.58
476,3695,2024-01-27,Garmin Forerunner 255,Relojes inteligentes,441.42,1,441.42,transferencia,6.0,205.65
477,2611,2024-10-20,Samsung Galaxy S23,Móviles,1020.27,2,2040.54,bizum,7.88,713.08
478,1689,2024-05-05,Powerbank Anker 20000 mAh,Accesorios,34.56,1,34.56,paypal,7.34,11.78
479,2816,2024-03-15,Samsung Galaxy S23,Móviles,507.15,1,507.15,bizum,12.4,302.83
480,2783,2024-11-18,Asus ZenBook 14,Portátiles,1652.93,3,4958.79,transferencia,14.72,1316.55
481,1068,2023-12-03,Huawei Watch GT 4,Relojes inteligentes,235.3,3,705.9,tarjeta,4.56,133.15
482,4132,2024-04-21,Powerbank Anker 20000 mAh,Accesorios,88.77,1,88.77,transferencia,4.52,19.65
483,1435,2023-06-23,MacBook Air M2,Portátiles,1374.15,2,2748.3,transferencia,22.79,1040.17
484,4992,2023-04-19,iPhone 15,Móviles,402.78,1,402.78,tarjeta,6.83,242.34
485,1012,2024-12-20,Ratón Logitech MX Master 3,Accesorios,198.99,1,198.99,tarjeta,5.8,63.41
486,4614,2024-06-05,Fitbit Versa 4,Relojes inteligentes,672.59,1,672.59,tarjeta,6.22,389.09
487,4038,2023-10-17,Huawei Watch GT 4,Relojes inteligentes,207.65,3,622.95,bizum,6.17,86.88
488,2540,2024-11-03,Xiaomi 13,Móviles,432.16,1,432.16,tarjeta,6.24,257.75
489,1137,2023-06-11,Xiaomi 13,Móviles,1024.67,2,2049.34,transferencia,11.38,676.07
490,4874,2024-12-24,Dell XPS 13,Portátiles,2520.09,3,7560.27,bizum,9.47,1967.17
491,4338,2023-10-05,Dell XPS 13,Portátiles,1025.4,2,2050.8,transferencia,19.83,681.26
492,684,2024-09-21,Cargador inalámbrico Belkin,Accesorios,231.36,1,231.36,tarjeta,9.5,87.97
493,4509,2023-03-09,HP Spectre x360,Portátiles,1594.82,4,6379.28,transferencia,13.02,1198.67
494,1940,2024-06-27,Samsung Galaxy S23,Móviles,809.53,2,1619.06,tarjeta,14.54,497.79
495,3046,2023-11-01,Auriculares Sony WH-1000XM5,Accesorios,271.3,3,813.9,paypal,3.68,82.67
496,235,2024-10-13,Asus ZenBook 14,Portátiles,1389.29,1,1389.29,paypal,16.2,1038.79
497,4968,2024-11-01,Xiaomi 13,Móviles,797.37,1,797.37,tarjeta,6.8,430.92
498,322,2023-03-01,OnePlus 11,Móviles,590.06,2,1180.12,transferencia,8.88,333.56
499,3303,2023-02-22,Google Pixel 8,Móviles,478.91,1,478.91,tarjeta,7.97,249.75
500,4958,2024-05-09,Ratón Logitech MX Master 3,Accesorios,46.31,1,46.31,bizum,8.69,14.63
501,4047,2024-01-01,Cargador inalámbrico Belkin,Accesorios,228.09,1,228.09,bizum,3.7,68.72
502,4443,2024-05-07,MacBook Air M2,Portátiles,2314.35,1,2314.35,transferencia,23.47,1408.77
503,511,2024-10-26,HP Spectre x360,Portátiles,1189.65,1,1189.65,transferencia,24.54,898.53
504,3304,2024-09-18,Xiaomi 13,Móviles,681.56,2,1363.12,tarjeta,14.28,398.96
